name,unified_sutra_code,sutra_code,sutra_name,due_reel_count,existed_reel_count,start_volume,start_page,end_volume,end_page,remark
ZH_1658,UN_3610,ZH_1658,佛祖統紀,54,54,82,393,82,805,
ZH_1659,UN_3614,ZH_1659,佛祖歷代通載,36,36,82,806,83,182,
ZH_1660,UN_2827,ZH_1660,國清百錄,4,4,83,183,83,235,
ZH_1661,UN_3746,ZH_1661,八十八祖傳贊,5,5,83,236,83,291,
ZH_1662,UN_3522,ZH_1662,紫柏尊者全集,30,30,83,292,83,679,
ZH_1663,UN_3235,ZH_1663,憨山大師夢遊全集,55,55,83,680,84,302,
ZH_1664,UN_3951,ZH_1664,翻譯名義集,20,20,84,303,84,504,
ZH_1665,UN_3895,ZH_1665,大明三藏法數,38,38,84,505,84,1044,
ZH_1666,UN_3896,ZH_1666,教乘法數,40,40,85,1,85,235,
ZH_1667,UN_3897,ZH_1667,重訂教乘法數,30,30,85,236,85,481,
ZH_1668,UN_1998,ZH_1668,大方廣佛華嚴經疏,31,31,85,482,86,114,
ZH_1669,UN_19991,ZH_1669,大方廣佛華嚴經隨疏演義鈔,,107,86,211,87,199,
ZH_1671,UN_19992,ZH_1671,華嚴經隨疏演義鈔,60,60,87,392,87,1159,
ZH_1672,UN_2002,ZH_1672,大方廣華嚴經疏鈔會本,80,80,89,892,89,891,
ZH_1677,UN_2004,ZH_1677,華嚴經疏科,20,20,90,1,90,80,
ZH_1678,UN_2023,ZH_1678,華嚴懸談會玄記,40,40,90,81,90,544,
ZH_1679,UN_20002,ZH_1679,大方廣佛華嚴經疏演義鈔,29,29,91,808,91,1082,
ZH_1680,UN_2654,ZH_1680,解迷顯智成悲十明論,1,1,92,14,92,22,
ZH_1681,UN_2031,ZH_1681,大方廣佛華嚴經普賢行願品別行鈔會本,1,1,92,23,92,124,
ZH_1683,UN_22041,ZH_1683,大方廣圓覺經略疏科一卷,1,1,92,125,92,134,
ZH_1684,UN_22042,ZH_1684,大方廣圓覺經略疏科（別本）一卷,1,1,92,134,92,141,
ZH_1685,UN_2205,ZH_1685,大方廣圓覺修多羅了義經 略疏,2,4,92,142,92,188,
ZH_1687,UN_2207,ZH_1687,圓覺經略疏之鈔二十五卷,25,26,92,189,92,448,
ZH_1688,UN_2201,ZH_1688,大方廣圓覺經大疏三卷,3,3,92,449,92,589,
ZH_1694,UN_2522,ZH_1694,起信論疏科文（別本）,1,1,92,,92,,
ZH_1695,UN_2523,ZH_1695,大乘起信論疏四卷,4,4,92,788,92,820,
ZH_1696,UN_2524,ZH_1696,起信論疏筆削記二十卷,20,20,92,821,92,927,
ZH_1697,UN_1914,ZH_1697,妙法蓮華經玄義,20,20,93,1,93,199,
ZH_1699,UN_1916,ZH_1699,法華玄義釋籤,20,20,93,235,93,468,
ZH_1701,UN_1917,ZH_1701,妙法蓮華經玄義釋籤,40,40,93,477,93,965,
ZH_1702,UN_1926,ZH_1702,妙法蓮華經文句,10,10,94,1,94,128,
ZH_1703,UN_1927,ZH_1703,法華文句記,10,10,94,261,94,577,
ZH_1705,UN_2764,ZH_1705,摩訶止觀,10,10,94,685,94,890,
ZH_1706,UN_2766,ZH_1706,止觀輔行傳弘決,10,10,95,1,95,449,
ZH_1707,UN_2611,ZH_1707,華嚴一乘教義分齊章,4,4,95,577,95,621,
ZH_1708,UN_1915,ZH_1708,天臺法華玄義科文,5,5,95,622,95,654,
ZH_1709,UN_1929,ZH_1709,妙法蓮華經文句科,6,6,95,655,95,691,
ZH_1710,UN_2765,ZH_1710,摩訶止觀科文,5,5,95,692,95,719,
ZH_1711,UN_2792,ZH_1711,大乘止觀法門,4,4,95,720,95,756,
ZH_1712,UN_2779,ZH_1712,修習止觀坐禪法要,2,2,95,757,95,778,
ZH_1713,UN_2791,ZH_1713,諸法無諍三昧法門,2,2,95,779,95,799,
ZH_1714,UN_2796,ZH_1714,法華經安樂行義,1,1,95,800,95,807,
ZH_1715,UN_2103,ZH_1715,大般涅槃經疏,18,18,95,808,96,131,
ZH_1716,UN_2100,ZH_1716,大般涅槃經玄義,2,2,96,235,96,250,
ZH_1717,UN_2102,ZH_1717,涅槃玄義發源機要,4,4,96,251,96,291,
ZH_1718,UN_2157,ZH_1718,金光明經文句,6,6,96,292,96,339,
ZH_1720,UN_2152,ZH_1720,金光明經玄義,2,2,96,366,96,382,
ZH_1722,UN_2153,ZH_1722,金光明經玄義拾遺記,6,6,96,395,96,446,
ZH_1723,UN_2158,ZH_1723,金光明經文句記,12,12,96,447,96,566,
ZH_1725,UN_1975,ZH_1725,觀音玄義,2,2,96,567,96,595,
ZH_1727,UN_1976,ZH_1727,觀音玄義記,4,4,96,596,96,640,
ZH_1728,UN_19791,ZH_1728,觀音義疏記,4,4,96,641,96,679,
ZH_1729,UN_1778,ZH_1729,金剛般若經疏,1,1,96,680,96,692,
ZH_1730,UN_2052,ZH_1730,佛說觀無量壽佛經疏,1,1,96,693,96,705,
ZH_1731,UN_2053,ZH_1731,觀無量壽佛經疏妙宗鈔,6,6,96,706,96,765,
ZH_1732,UN_1982,ZH_1732,請觀音經疏,1,1,96,766,96,779,
ZH_1733,UN_1983,ZH_1733,請觀音經疏闡義鈔,4,4,96,780,96,821,
ZH_1734,UN_2790,ZH_1734,釋摩訶般若波羅密經覺意三昧,1,1,96,822,96,831,
ZH_1735,UN_1838,ZH_1735,仁王護國般若經疏,5,5,96,832,96,879,
ZH_1736,UN_1840,ZH_1736,佛說仁王護國般若波羅蜜經疏神寶記,4,4,96,880,96,923,
ZH_1737,UN_2183,ZH_1737,注大乘入楞伽經,10,10,97,1,97,80,
ZH_1738,UN_2169,ZH_1738,楞伽經纂,8,8,97,81,97,153,
ZH_1740,UN_1783,ZH_1740,金剛經纂要刊定記,7,7,97,156,97,243,
ZH_1741,UN_2075,ZH_1741,佛說阿彌陀經疏,1,1,97,247,97,248,
ZH_1742,UN_1853,ZH_1742,般若波羅蜜多心經畧疏,1,1,97,249,97,254,
ZH_1743,UN_1854,ZH_1743,般若心經畧疏連珠記,2,2,97,275,97,275,
ZH_1744,UN_2640,ZH_1744,華嚴法界玄鏡,2,2,97,276,97,293,
ZH_1745,UN_2633,ZH_1745,金師子章雲間類解,1,1,97,294,97,299,
ZH_1746,UN_21851,ZH_1746,盂蘭盆經疏,1,1,97,300,97,311,
ZH_1747,UN_21852,ZH_1747,佛說盂蘭盆經疏（別本）,2,2,97,319,97,319,
ZH_1748,UN_1861,ZH_1748,般若波羅蜜多心經註解,1,1,97,320,97,322,
ZH_1753,UN_1782,ZH_1753,金剛般若經疏論纂要,2,2,97,429,97,454,
ZH_1754,UN_28061,ZH_1754,四教義,4,4,97,455,97,491,
ZH_1755,UN_2807,ZH_1755,天臺八教大義,1,1,97,492,97,499,
ZH_1756,UN_2808,ZH_1756,天臺四教儀,1,1,97,500,97,515,
ZH_1757,UN_2811,ZH_1757,天臺四教儀集注,10,10,97,516,97,620,
ZH_1758,UN_2784,ZH_1758,四念處,4,4,97,621,97,650,
ZH_1759,UN_2788,ZH_1759,觀心論,1,1,97,651,97,653,
ZH_1760,UN_2789,ZH_1760,觀心論疏,5,5,97,654,97,706,
ZH_1761,UN_2385,ZH_1761,菩薩戒義疏,2,2,97,715,97,737,
ZH_1762,UN_27741,ZH_1762,止觀大意,1,1,97,738,97,740,
ZH_1763,UN_27742,ZH_1763,止觀大意（別本）,1,1,97,741,97,748,
ZH_1764,UN_2816,ZH_1764,金剛錍,1,1,97,749,97,761,
ZH_1765,UN_2795,ZH_1765,法界次第初門,3,3,97,764,97,794,
ZH_1766,UN_2770,ZH_1766,止觀義例,2,2,97,795,97,823,
ZH_1767,UN_2837,ZH_1767,方等三昧行法,1,1,97,824,97,833,
ZH_1768,UN_2782,ZH_1768,釋禪波羅蜜次第法門,10,10,97,834,97,906,
ZH_1769,UN_2896,ZH_1769,淨土十疑論,1,1,97,907,97,913,
ZH_1770,UN_2829,ZH_1770,法智遺編觀心二百問,1,1,97,915,97,925,
ZH_1771,UN_2912,ZH_1771,淨土境觀要門,1,1,97,926,97,929,
ZH_1772,UN_2826,ZH_1772,南嶽思大禪師立誓願文,1,1,97,930,97,938,
ZH_1773,UN_2797,ZH_1773,十不二門,1,1,98,1,98,5,
ZH_1774,UN_2799,ZH_1774,十不二門指要鈔,2,2,98,6,98,29,
ZH_1776,UN_2785,ZH_1776,天臺智者大師禪門口訣,1,1,98,37,98,42,
ZH_1777,UN_2832,ZH_1777,天臺傳佛心印記,1,1,98,43,98,50,
ZH_1778,UN_2248,ZH_1778,首楞嚴經義海,30,30,98,51,98,310,
ZH_1779,UN_2012,ZH_1779,略釋新華嚴經修行次第決疑,8,8,98,311,98,370,
ZH_1781,UN_3694,ZH_1781,大方廣佛華嚴經感應傳,1,1,98,373,98,380,
ZH_1782,UN_2641,ZH_1782,注華嚴法界觀門,1,1,98,408,102,416,
ZH_1783,UN_2627,ZH_1783,華嚴經明法品內立三寶章,2,2,98,419,98,439,
ZH_1784,UN_2624,ZH_1784,華嚴經旨歸,1,1,98,440,98,450,
ZH_1785,UN_2635,ZH_1785,修華嚴奧旨妄盡還源觀,1,1,98,451,98,457,
ZH_1786,UN_2646,ZH_1786,原人論,1,1,98,458,98,458,
ZH_1787,UN_2648,ZH_1787,華嚴原人論解,5,5,98,472,98,502,
ZH_1788,UN_3830,ZH_1788,折疑論,5,5,98,520,98,604,
ZH_1789,UN_2136,ZH_1789,維摩經疏,10,10,98,608,98,760,
ZH_1790,UN_2137,ZH_1790,維摩疏記,6,6,98,763,98,806,
ZH_1791,UN_2131,ZH_1791,維摩詰所說經注,10,10,98,807,98,916,
ZH_1792,UN_2838,ZH_1792,法華三昧懺儀,1,1,98,917,98,923,
ZH_1793,UN_2839,ZH_1793,法華三昧行事運想補助儀,1,1,98,925,98,926,
ZH_1794,UN_1978,ZH_1794,觀世音義疏,2,2,98,927,98,945,
ZH_1795,UN_2783,ZH_1795,六妙門禪法,1,1,98,946,98,953,
ZH_1796,UN_24521,ZH_1796,成唯識論述記,10,10,99,380,99,379,
ZH_1797,UN_2453,ZH_1797,成唯識論掌中樞要,3,3,99,399,99,435,
ZH_1798,UN_2497,ZH_1798,因明論理門十四過類疏,1,1,99,436,99,442,
ZH_1800,UN_2255,ZH_1800,大佛頂首楞嚴經正脈疏,40,40,99,476,99,974,
ZH_1802,UN_2482,ZH_1802,大乘百法明門論疏,2,2,100,218,100,238,
ZH_1803,UN_2496,ZH_1803,因明入正理論疏,3,3,100,239,100,297,
ZH_1804,UN_1849,ZH_1804,般若波羅蜜多心經幽贊,2,2,100,298,100,319,
ZH_1805,UN_2074,ZH_1805,阿彌陀經通贊疏,2,2,100,320,100,343,
ZH_1806,UN_1943,ZH_1806,妙法蓮華經玄贊,10,10,100,344,100,601,
ZH_1807,UN_1950,ZH_1807,妙法蓮花經要解,19,19,100,602,100,822,
ZH_1809,UN_20821,ZH_1809,佛說阿彌陀經疏鈔,10,10,100,824,100,943,
ZH_1811,UN_2449,ZH_1811,瑜伽師地論義演,41,23,101,215,101,,
ZH_1815,UN_2283,ZH_1815,大佛頂首楞嚴經疏解蒙鈔,10,10,102,417,102,852,
ZH_1821,UN_2308,ZH_1821,佛說八大人覺經疏,1,1,103,242,103,251,
ZH_1822,UN_2471,ZH_1822,成唯識論音響補遺科文,10,10,103,252,103,693,
ZH_1827,UN_1970,ZH_1827,妙法蓮華經授手,10,7,103,694,104,145,
ZH_1835,UN_25771,ZH_1835,肇論新疏,19,19,104,146,104,315,
ZH_1836,UN_2667,ZH_1836,賢首五教儀,10,10,104,316,104,399,
ZH_1838,UN_2794,ZH_1838,大乘止觀法門釋要,6,6,104,402,104,470,
ZH_1839,UN_26051,ZH_1839,相宗八要直解,9,9,104,471,104,534,
ZH_1840,UN_3764,ZH_1840,兜率龜鏡集,3,3,104,535,104,568,
ZH_1841,UN_3020,ZH_1841,溈山警策句釋記,2,2,104,569,104,599,
ZH_1843,UN_2491,ZH_1843,性相通說,2,2,104,610,104,623,
ZH_1844,UN_2592,ZH_1844,八識規矩補註,3,3,104,624,104,652,
ZH_1845,UN_2410,ZH_1845,梵綱經直解弁言,10,10,104,656,104,811,
ZH_1846,UN_2361,ZH_1846,毘尼止持會集,20,20,104,812,105,59,
ZH_1847,UN_2373,ZH_1847,毘尼作持續釋,20,20,105,60,105,290,
ZH_1848,UN_2357,ZH_1848,毘尼關要,19,19,105,291,105,514,
ZH_1850,UN_2703,ZH_1850,慈悲道場懺法,10,10,105,532,105,642,
ZH_1851,UN_2704,ZH_1851,慈悲水懺法,3,3,105,643,105,661,
ZH_1852,UN_2840,ZH_1852,略法華三昧補助儀,1,1,105,662,105,662,
ZH_1853,UN_2842,ZH_1853,禮法華經儀式,1,1,105,663,105,663,
ZH_1854,UN_2849,ZH_1854,觀自在菩薩如意輪咒課法,1,1,105,664,105,670,
ZH_1855,UN_2846,ZH_1855,天臺智者大師齋忌禮讚文,1,1,105,671,105,674,
ZH_1856,UN_2843,ZH_1856,金光明懺法補助儀,1,1,105,675,105,681,
ZH_1857,UN_2844,ZH_1857,金光明最勝懺儀,1,1,105,682,105,684,
ZH_1858,UN_2847,ZH_1858,請觀世音菩薩消伏毒害陀羅尼三昧儀,1,1,105,685,105,693,
ZH_1859,UN_2848,ZH_1859,千手眼大悲心咒行法,1,1,105,693,105,701,
ZH_1860,UN_2845,ZH_1860,釋迦如來涅槃禮讚文,1,1,105,702,105,705,
ZH_1862,UN_2906,ZH_1862,往生淨土決疑行願二門,1,1,105,713,105,717,
ZH_1863,UN_3905,ZH_1863,諸佛世尊如來菩薩尊者神僧名經,40,40,105,718,105-106 ,,
ZH_1865,UN_3906,ZH_1865,諸佛世尊如來菩薩尊者名稱歌曲,51,51,106,603,106,602,
ZH_1866,UN_3917,ZH_1866,大明太宗文皇帝禦製序讚文,1,1,106,609,106,612,
ZH_1867,UN_4812,ZH_1867,大明仁孝皇后夢感佛說第一稀有大功德經,2,2,106,620,106,619,
ZH_1868,UN_3920,ZH_1868,莊子內篇註,4,4,106,675,106,672,
